jam,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,25.05,±4.13,72.5,±14.15,0.05,±0.09,25.52,±6.23,75.0,25.0,0,0
13:00,25.25,±2.45,72.25,±9.26,0.73,±0.77,26.09,±3.14,50.0,50.0,0,0
16:00,23.4,±1.52,83.5,±4.72,0.72,±0.73,23.28,±2.39,50.0,50.0,0,0
19:00,21.65,±1.05,93.25,±1.09,0.0,±0.0,19.4,±1.5,100.0,0,0,0
22:00,21.02,±0.83,96.0,±0.0,0.12,±0.22,17.82,±1.12,75.0,25.0,0,0
