jam,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,27.68,±0.51,52.25,±29.68,0.17,±0.3,28.99,±1.49,50.0,50.0,0,0
13:00,27.32,±0.98,74.25,±8.58,0.55,±0.59,29.85,±1.83,25.0,50.0,25.0,0
16:00,23.75,±1.03,89.0,±0.71,0.0,±0.0,23.36,±1.75,100.0,0,0,0
19:00,22.52,±0.4,93.75,±2.77,0.2,±0.35,20.41,±1.09,75.0,25.0,0,0
22:00,21.97,±0.25,94.75,±1.64,0.0,±0.0,19.36,±0.55,100.0,0,0,0
