jam,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,29.17,±0.78,71.5,±5.59,0.17,±0.18,33.31,±1.04,50.0,50.0,0,0
13:00,28.95,±0.61,72.75,±3.27,0.17,±0.2,33.13,±1.11,50.0,50.0,0,0
16:00,27.35,±0.42,77.5,±5.32,0.0,±0.0,30.2,±0.53,100.0,0,0,0
19:00,25.75,±0.97,87.25,±4.66,0.0,±0.0,27.29,±2.17,100.0,0,0,0
22:00,24.4,±0.35,90.75,±3.42,0.82,±1.43,24.29,±0.89,75.0,25.0,0,0
