jam,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,27.58,±0.93,62.0,±7.28,0.07,±0.13,28.97,±1.11,50.0,50.0,0,0
13:00,25.98,±3.59,70.0,±16.6,0.17,±0.25,26.3,±5.55,50.0,50.0,0,0
16:00,25.35,±1.51,75.75,±8.55,0.43,±0.43,26.13,±2.27,25.0,75.0,0,0
19:00,22.78,±2.5,87.75,±13.33,0.0,±0.0,20.89,±4.49,75.0,25.0,0,0
22:00,21.9,±2.37,90.0,±12.19,0.0,±0.0,19.41,±4.54,75.0,25.0,0,0
