jam,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,29.67,±0.49,68.5,±4.03,0.0,±0.0,33.94,±1.05,100.0,0,0,0
13:00,29.57,±0.47,69.0,±4.12,0.0,±0.0,33.81,±0.96,75.0,25.0,0,0
16:00,27.78,±1.21,77.0,±5.79,0.0,±0.0,31.02,±2.31,100.0,0,0,0
19:00,25.95,±0.97,85.25,±5.85,0.1,±0.17,27.71,±2.09,75.0,25.0,0,0
22:00,25.32,±1.42,87.25,±6.14,0.0,±0.0,26.38,±3.2,100.0,0,0,0
