jam,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,27.23,±0.39,62.25,±2.86,0.1,±0.17,28.57,±0.59,75.0,25.0,0,0
13:00,26.55,±1.3,68.75,±7.79,0.1,±0.17,27.91,±1.6,75.0,25.0,0,0
16:00,23.77,±1.32,81.75,±3.96,0.35,±0.35,23.9,±2.12,50.0,50.0,0,0
19:00,21.35,±0.69,94.25,±1.92,0.03,±0.04,18.62,±1.32,75.0,25.0,0,0
22:00,20.6,±0.76,96.75,±2.38,0.0,±0.0,16.97,±1.54,100.0,0,0,0
