jam,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,27.65,±0.59,64.5,±3.64,0.08,±0.08,29.41,±0.85,50.0,50.0,0,0
13:00,26.42,±2.35,71.5,±13.05,0.57,±0.66,27.37,±2.99,50.0,50.0,0,0
16:00,24.6,±1.77,80.25,±10.13,0.5,±0.75,24.79,±2.58,50.0,50.0,0,0
19:00,21.62,±1.12,94.5,±2.5,0.03,±0.04,19.04,±1.88,75.0,25.0,0,0
22:00,20.93,±1.34,94.75,±3.03,0.0,±0.0,18.05,±2.42,100.0,0,0,0
