jam,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,27.12,±0.99,70.5,±6.87,0.0,±0.0,29.07,±1.25,75.0,25.0,0,0
13:00,26.27,±2.06,74.75,±9.18,0.28,±0.48,27.64,±3.17,75.0,25.0,0,0
16:00,23.83,±1.7,85.5,±5.02,0.17,±0.2,23.76,±2.8,50.0,50.0,0,0
19:00,21.75,±1.02,94.75,±2.59,0.12,±0.22,19.22,±1.24,75.0,25.0,0,0
22:00,21.5,±0.89,94.5,±2.5,0.0,±0.0,18.89,±1.01,100.0,0,0,0
