jam,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,29.05,±1.52,72.5,±1.12,0.0,±0.0,33.65,±3.46,75.0,0,25.0,0
13:00,28.73,±1.61,76.75,±2.17,0.0,±0.0,33.93,±4.54,100.0,0,0,0
16:00,27.53,±0.93,80.5,±2.69,0.07,±0.13,31.09,±2.04,50.0,50.0,0,0
19:00,25.77,±1.79,88.25,±6.57,0.0,±0.0,27.3,±3.78,100.0,0,0,0
22:00,25.08,±1.11,89.5,±2.29,0.0,±0.0,25.99,±2.56,100.0,0,0,0
