jam,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,27.62,±1.38,65.75,±4.6,0.03,±0.04,29.48,±1.74,75.0,25.0,0,0
13:00,26.22,±1.89,74.0,±3.94,0.2,±0.2,27.95,±2.81,25.0,75.0,0,0
16:00,23.85,±1.17,85.75,±2.28,0.17,±0.3,23.82,±1.88,75.0,25.0,0,0
19:00,21.85,±1.07,94.25,±1.79,0.2,±0.35,19.48,±1.37,75.0,25.0,0,0
22:00,21.42,±0.83,94.0,±3.08,0.0,±0.0,18.79,±1.46,100.0,0,0,0
